chr	pos	pvalue	snp_id
2	159895641	0.08233651512531459	chr2:159895641
2	130386054	0.806620856178773	chr2:130386054
2	168634787	0.8444362071348177	chr2:168634787
2	168754715	0.342894814108569	chr2:168754715
2	35043435	0.523407352829047	chr2:35043435
2	14334350	0.811374377330048	chr2:14334350
2	156339535	0.20012254747761835	chr2:156339535
2	163306076	0.6326859988273573	chr2:163306076
2	139175933	0.43632435292066096	chr2:139175933
2	61440616	0.1826715947317209	chr2:61440616
2	202691304	0.83312580517845	chr2:202691304
2	18921503	0.3314340238779275	chr2:18921503
2	158077947	0.935081854498466	chr2:158077947
2	30102883	0.573244531121604	chr2:30102883
2	163611929	0.519364881570891	chr2:163611929
2	104431446	0.4290728847771655	chr2:104431446
2	179525763	0.4066641809577423	chr2:179525763
2	13048050	0.8197866120887329	chr2:13048050
2	138770747	0.6807258409912648	chr2:138770747
2	36219474	0.7759532298121882	chr2:36219474
2	170595407	0.42687331801509654	chr2:170595407
2	29988907	0.2688228524557081	chr2:29988907
2	18395830	0.09599656634290014	chr2:18395830
2	178280699	0.7788894300842043	chr2:178280699
2	15882983	0.4211236662125271	chr2:15882983
2	56132704	0.5141313561757161	chr2:56132704
2	206183799	0.4746498028450749	chr2:206183799
2	202422076	0.4368264778055478	chr2:202422076
2	213531439	0.6870605812971713	chr2:213531439
2	81524972	0.6126467746010225	chr2:81524972
2	132012007	0.9723332606578625	chr2:132012007
2	193336838	0.14751486857273935	chr2:193336838
2	34246378	0.5777841201003896	chr2:34246378
2	181097719	0.07260776176829083	chr2:181097719
2	24371587	0.809839234521118	chr2:24371587
2	228312652	0.6201482199185822	chr2:228312652
2	159327545	0.43409502783261256	chr2:159327545
2	123326328	0.8042132980975066	chr2:123326328
2	121182313	0.4604525824066625	chr2:121182313
2	45340511	0.2355082343603127	chr2:45340511
2	86479343	0.4777757534992335	chr2:86479343
2	181780916	0.08012347867096578	chr2:181780916
2	135235905	0.8988824985429936	chr2:135235905
2	132326551	0.7336487909871166	chr2:132326551
2	48811473	0.7627126283528775	chr2:48811473
2	172590577	0.8757483709782579	chr2:172590577
2	98008475	0.7936568629269328	chr2:98008475
2	45688334	0.4375340643509054	chr2:45688334
2	235946187	0.12745003751019512	chr2:235946187
2	126699686	0.37963113218114325	chr2:126699686
2	132009161	0.9347438672359251	chr2:132009161
2	245342977	0.9495995863190658	chr2:245342977
2	91601534	0.7701921568685576	chr2:91601534
2	235755171	0.21238627724067363	chr2:235755171
2	173731340	0.20250535987951904	chr2:173731340
2	158273908	0.8809737957719131	chr2:158273908
2	58604575	0.15049676378101354	chr2:58604575
2	12938918	0.5882961025591643	chr2:12938918
2	109445959	0.38446916545627713	chr2:109445959
2	2542740	0.30899089788156475	chr2:2542740
2	17750627	0.6806082054202107	chr2:17750627
2	148831688	0.9599733858854185	chr2:148831688
2	181117958	0.7798574008578956	chr2:181117958
2	41987082	0.49130096717053845	chr2:41987082
2	183125103	0.4463043931201942	chr2:183125103
2	237431456	0.908587546439163	chr2:237431456
2	185794020	0.5823260274890164	chr2:185794020
2	196178804	0.5016726328355332	chr2:196178804
2	175178145	0.6860075108361088	chr2:175178145
2	56184360	0.24478227895823118	chr2:56184360
2	90222485	0.07309813269913087	chr2:90222485
2	237316740	0.8565603260804906	chr2:237316740
2	165302644	0.6111890836924623	chr2:165302644
2	197256183	0.17322833021281814	chr2:197256183
2	242173654	0.3050674472357397	chr2:242173654
2	57859230	0.9900341774636354	chr2:57859230
2	80421666	0.6380793961390188	chr2:80421666
2	161200413	0.6397510195574512	chr2:161200413
2	6089368	0.0814420265766348	chr2:6089368
2	142804769	0.9693018169014925	chr2:142804769
2	202172094	0.8938550606631335	chr2:202172094
2	152610843	0.5523046178405883	chr2:152610843
2	73848320	0.31629502728636477	chr2:73848320
2	181026020	0.7010746761022307	chr2:181026020
2	36507906	0.8350406505271504	chr2:36507906
2	223693367	0.7882601957250209	chr2:223693367
2	25228757	0.9772768983274001	chr2:25228757
2	215872783	0.6404868446802731	chr2:215872783
2	124452356	0.32801317724327667	chr2:124452356
2	107161750	0.5029483369378482	chr2:107161750
2	125165440	0.8181539962711103	chr2:125165440
2	50051575	0.27268916134322363	chr2:50051575
2	114421394	0.23909417239455152	chr2:114421394
2	212429953	0.727586234523206	chr2:212429953
2	200238810	0.4499831522502567	chr2:200238810
2	40762133	0.8184046912378254	chr2:40762133
2	168355244	0.15224675029739904	chr2:168355244
2	214209316	0.3423394985179126	chr2:214209316
2	204941897	0.2754189075242002	chr2:204941897
2	106408110	0.7008894665856108	chr2:106408110
2	12023210	0.761735921193383	chr2:12023210
2	232792355	0.4614426689276907	chr2:232792355
2	98971278	0.48324908263494626	chr2:98971278
2	90244159	0.14071156396123818	chr2:90244159
2	189878736	0.704809812874922	chr2:189878736
2	65993053	0.9923944572632549	chr2:65993053
2	208686980	0.7801426224234913	chr2:208686980
2	19012890	0.23088119995575182	chr2:19012890
2	185177800	0.6268915121982932	chr2:185177800
2	241447372	0.3020072425576104	chr2:241447372
2	248942199	0.03987478738712013	chr2:248942199
2	230951090	0.18802462709927523	chr2:230951090
2	217690601	0.11156763654120294	chr2:217690601
2	69720056	0.20397322803251222	chr2:69720056
2	241662090	0.7976483772345134	chr2:241662090
2	231974148	0.29990381269012745	chr2:231974148
2	133593126	0.7594695514356608	chr2:133593126
2	100519413	0.9493739292943432	chr2:100519413
2	27316813	0.5785303839170969	chr2:27316813
2	147658519	0.490554852589954	chr2:147658519
2	175136487	0.7526259038343611	chr2:175136487
2	100999145	0.10611923849415911	chr2:100999145
2	101507390	0.4339299666100363	chr2:101507390
2	143327847	0.50383634898274	chr2:143327847
2	6946023	0.8327407972943939	chr2:6946023
2	239466474	0.8160754836289864	chr2:239466474
2	72476426	0.8497827062514813	chr2:72476426
2	35222715	0.7008941985890248	chr2:35222715
2	1372099	0.5352502491129892	chr2:1372099
2	214222885	0.8296005281299483	chr2:214222885
2	215801843	0.8745495911027169	chr2:215801843
2	23826651	0.4856797467322256	chr2:23826651
2	38060325	0.9858052888098839	chr2:38060325
2	111975557	0.8760699437293868	chr2:111975557
2	46426043	0.5153649687671938	chr2:46426043
2	183955284	0.07859471939363531	chr2:183955284
2	14509936	0.23224713036317732	chr2:14509936
2	137427333	0.7786345935825221	chr2:137427333
2	95697891	0.1200427144286979	chr2:95697891
2	116236620	0.47510206565607055	chr2:116236620
2	106189279	0.6088036701836802	chr2:106189279
2	38289795	0.8795633600868101	chr2:38289795
2	55070371	0.8486427242645451	chr2:55070371
2	16201924	0.7666351418491355	chr2:16201924
2	28821393	0.413617300185087	chr2:28821393
2	244473705	0.1508267617988741	chr2:244473705
2	69946702	0.6729528164622693	chr2:69946702
2	76756384	0.18947573626358793	chr2:76756384
2	31776582	0.5657013385745296	chr2:31776582
2	188791051	0.9808714006387109	chr2:188791051
2	231035702	0.5548066780492018	chr2:231035702
2	197437634	0.649101298587843	chr2:197437634
2	153153957	0.6807997171970122	chr2:153153957
2	203308228	0.8320844740987499	chr2:203308228
2	101057558	0.4406308713259783	chr2:101057558
2	214874338	0.5025348020419727	chr2:214874338
2	199629712	0.18421229378534404	chr2:199629712
2	431161	0.618533088860127	chr2:431161
2	121948533	0.30280042626114534	chr2:121948533
2	66154144	0.5125485013998126	chr2:66154144
2	21558229	0.7688916215747988	chr2:21558229
2	211549010	0.027394205635166737	chr2:211549010
2	1987421	0.5682763713185295	chr2:1987421
2	182540875	0.18171056713758285	chr2:182540875
2	247048030	0.2865895063860151	chr2:247048030
2	120504941	0.04436614728612794	chr2:120504941
2	92810132	0.17776813258404323	chr2:92810132
2	151458238	0.9867630993542803	chr2:151458238
2	201174456	0.9985375335873188	chr2:201174456
2	60062998	0.722649440690751	chr2:60062998
2	62675357	0.6157382862234816	chr2:62675357
2	151794503	0.7792368835682724	chr2:151794503
2	234969955	0.8975887294633101	chr2:234969955
2	74609993	0.5241120089697541	chr2:74609993
2	94188665	0.04493115942352421	chr2:94188665
2	248333325	0.7123018623742522	chr2:248333325
2	44055541	0.9847564770516983	chr2:44055541
2	19242042	0.2654724264122417	chr2:19242042
2	147438809	0.46883090980648895	chr2:147438809
2	6066747	0.36766165704076836	chr2:6066747
2	45108307	0.39656281928756476	chr2:45108307
2	155552295	0.7241859939366033	chr2:155552295
2	164878100	0.3846203458584896	chr2:164878100
2	127606312	0.9416732842041394	chr2:127606312
2	95937011	0.7917618692259247	chr2:95937011
2	144049396	0.03737055483681817	chr2:144049396
2	160846438	0.8203633932133876	chr2:160846438
2	200870511	0.7751288482142721	chr2:200870511
2	198187707	0.5213287910974213	chr2:198187707
2	166200191	0.5018492227789494	chr2:166200191
2	223558145	0.8371716344322838	chr2:223558145
2	209506313	0.43053743627140456	chr2:209506313
2	33311502	0.16786771986036547	chr2:33311502
2	239169860	0.3197698445205423	chr2:239169860
2	222935575	0.27255037932391446	chr2:222935575
2	80231794	0.6842484393549357	chr2:80231794
2	5046104	0.18708461654043682	chr2:5046104
2	150993986	0.648324712068479	chr2:150993986
2	109604394	0.47130727779112425	chr2:109604394
2	187391665	0.841264320117664	chr2:187391665
2	131149941	0.49014875578529327	chr2:131149941
2	19122608	0.9305058952236891	chr2:19122608
2	61171855	0.9014644366067319	chr2:61171855
2	220630939	0.1934347033129826	chr2:220630939
2	9422423	0.6893046888283648	chr2:9422423
2	184167417	0.22247850162956748	chr2:184167417
2	72985876	0.8250712631681532	chr2:72985876
2	113159950	0.6393659229912034	chr2:113159950
2	132751357	0.3011765173388346	chr2:132751357
2	62520339	0.25663239209967137	chr2:62520339
2	162990110	0.4352818784949757	chr2:162990110
2	173360554	0.8027157417465197	chr2:173360554
2	21264869	0.7981999929490572	chr2:21264869
2	93481768	0.043042463299386116	chr2:93481768
2	186094325	0.3092643433161911	chr2:186094325
2	180409389	0.42862245383502046	chr2:180409389
2	136150835	0.5897261933098008	chr2:136150835
2	194418694	0.15803173872655207	chr2:194418694
2	26911223	0.34193019032363553	chr2:26911223
2	29552816	0.8867410503622791	chr2:29552816
2	164372325	0.48178203827951305	chr2:164372325
2	173333466	0.746701793783005	chr2:173333466
2	203631713	0.4899307214313765	chr2:203631713
2	45259219	0.47033275063645896	chr2:45259219
2	129192914	0.6257062698326691	chr2:129192914
2	165207824	0.26677086706772135	chr2:165207824
2	55924893	0.25730407831318747	chr2:55924893
2	129231966	0.9894603163426929	chr2:129231966
2	159611256	0.87030208922603	chr2:159611256
2	53612377	0.740377347485148	chr2:53612377
2	93890852	0.14577309366497793	chr2:93890852
2	54084702	0.039922464072918995	chr2:54084702
2	225735726	0.18365837915512206	chr2:225735726
2	59199720	0.9383536548624448	chr2:59199720
2	30208656	0.818126872546498	chr2:30208656
2	8788827	0.5278452523636906	chr2:8788827
2	11238368	0.9690927854546935	chr2:11238368
2	47896558	0.155116281873278	chr2:47896558
2	152052127	0.5635589356059765	chr2:152052127
2	4412468	0.19138990513472273	chr2:4412468
2	71685981	0.31336431875626286	chr2:71685981
2	14541722	0.9407336687735933	chr2:14541722
2	100914692	0.8695957313831967	chr2:100914692
2	12144184	0.11078079777428022	chr2:12144184
2	151885444	0.25704836750532906	chr2:151885444
2	172106066	0.5985623948862301	chr2:172106066
2	182834387	0.07073925946741615	chr2:182834387
2	56085849	0.554583800877923	chr2:56085849
2	217125040	0.5886465214360705	chr2:217125040
2	172572041	0.29805750951715493	chr2:172572041
2	14162554	0.3001917503238722	chr2:14162554
2	110191677	0.23678847608237008	chr2:110191677
2	191939123	0.9363196064940823	chr2:191939123
2	77723481	0.3949824292920867	chr2:77723481
2	95389693	0.5894163724827515	chr2:95389693
2	157400956	0.3085588285109794	chr2:157400956
2	13870220	0.7056373643707552	chr2:13870220
2	241733760	0.1104268583480561	chr2:241733760
2	43620252	0.08092512766371733	chr2:43620252
2	6667999	0.7468409229760674	chr2:6667999
2	1330745	0.7294012787321964	chr2:1330745
2	99888593	0.2723513227792556	chr2:99888593
2	221063341	0.3614962455974415	chr2:221063341
2	204940519	0.957687896319494	chr2:204940519
2	228011449	0.11328699204536118	chr2:228011449
2	133445579	0.1913155958812043	chr2:133445579
2	112186558	0.4357379813235009	chr2:112186558
2	96465244	0.28927791699496985	chr2:96465244
2	11604518	0.652518463145885	chr2:11604518
2	227380314	0.6936957057172176	chr2:227380314
2	124044023	0.5311242030511942	chr2:124044023
2	113766857	0.6150853283887422	chr2:113766857
2	128791871	0.43908662370014145	chr2:128791871
2	198538629	0.7627833811879143	chr2:198538629
2	56117771	0.051677512867807036	chr2:56117771
2	177475169	0.3197624232893221	chr2:177475169
2	177692435	0.6875857409809452	chr2:177692435
2	212388195	0.3363486567966287	chr2:212388195
2	2170899	0.08774992763851994	chr2:2170899
2	42598885	0.3515632941821075	chr2:42598885
2	117761713	0.7143798240707766	chr2:117761713
2	212635096	0.13076501660078457	chr2:212635096
2	241279215	0.727385050569538	chr2:241279215
2	148717153	0.7777011591939998	chr2:148717153
2	53033493	0.638947736978472	chr2:53033493
2	46146173	0.2517917080725628	chr2:46146173
2	159860988	0.8072424036231108	chr2:159860988
2	52517286	0.2222980767606807	chr2:52517286
2	138271855	0.906762742649637	chr2:138271855
2	208702982	0.7095792421506613	chr2:208702982
2	97454912	0.06417272738058911	chr2:97454912
2	94618047	0.8012942474750464	chr2:94618047
2	9035084	0.5113692049563083	chr2:9035084
2	63521144	0.4581224073499209	chr2:63521144
2	174547864	0.42630608077150195	chr2:174547864
2	90097811	0.6105637657765077	chr2:90097811
2	39574729	0.7273327157751317	chr2:39574729
2	26441933	0.8970168495673151	chr2:26441933
2	23763344	0.28021536481775305	chr2:23763344
2	164783358	0.6344685101813194	chr2:164783358
2	153155369	0.6894791853534487	chr2:153155369
2	129630251	0.6780491683890236	chr2:129630251
2	125081612	0.4980706413051402	chr2:125081612
2	38284213	0.3971123227216641	chr2:38284213
2	125151056	0.7647550288964208	chr2:125151056
2	14984444	0.30700970600039335	chr2:14984444
2	231464614	0.21597263077426068	chr2:231464614
2	14506888	0.5503709018225226	chr2:14506888
2	105882548	0.2749347490855552	chr2:105882548
2	142764	0.042900831136893636	chr2:142764
2	196537609	0.061059985948482366	chr2:196537609
2	41542547	0.6980604211230059	chr2:41542547
2	231229004	0.9734143875321524	chr2:231229004
2	10994436	0.4601414997898143	chr2:10994436
2	205196833	0.15559051432888682	chr2:205196833
2	164159453	0.8199023784240596	chr2:164159453
2	62433929	0.2688215380039826	chr2:62433929
2	50604902	0.9956701969878418	chr2:50604902
2	89419483	0.5676315241687895	chr2:89419483
2	207100720	0.24030622307449961	chr2:207100720
2	215489137	0.5010447218291004	chr2:215489137
2	43821344	0.34202745911135213	chr2:43821344
2	88362009	0.7816772647806783	chr2:88362009
2	59372845	0.11475772694997523	chr2:59372845
2	30660711	0.8584326898622228	chr2:30660711
2	161612346	0.7696635253214933	chr2:161612346
2	86467755	0.8627501658624726	chr2:86467755
2	56346011	0.8960438085812482	chr2:56346011
2	216499443	0.23748004471365045	chr2:216499443
2	187079482	0.5257957491563345	chr2:187079482
2	193440287	0.8514229979647135	chr2:193440287
2	9798972	0.3836140923949504	chr2:9798972
2	228782612	0.06980350102767614	chr2:228782612
2	143684594	0.2987180129731314	chr2:143684594
2	125950701	0.24950110836006276	chr2:125950701
2	2646336	0.8713619925022135	chr2:2646336
2	224415552	0.4692078859150568	chr2:224415552
2	135972617	0.6867087950718501	chr2:135972617
2	206288365	0.9624979581946695	chr2:206288365
2	163877740	0.3061959738613517	chr2:163877740
2	199173403	0.7635875619521219	chr2:199173403
2	173232937	0.03253648030353421	chr2:173232937
2	230240975	0.11307501355841289	chr2:230240975
2	56371046	0.17024643910324533	chr2:56371046
2	50525026	0.3192941535037833	chr2:50525026
2	178135390	0.4089573429780846	chr2:178135390
2	125348700	0.4822457318249318	chr2:125348700
2	149790292	0.2528780328205635	chr2:149790292
2	177135617	0.07555316641403458	chr2:177135617
2	136857049	0.6807478609218408	chr2:136857049
2	196923361	0.033424739998921815	chr2:196923361
2	79716838	0.8113759285101376	chr2:79716838
2	214747610	0.9298632768996894	chr2:214747610
2	26919088	0.7132652245230381	chr2:26919088
2	158500994	0.6000009121020836	chr2:158500994
2	222533126	0.6604483440353465	chr2:222533126
2	63173531	0.6556998261514184	chr2:63173531
2	81708668	0.9323880847058356	chr2:81708668
2	76360444	0.9646628124820277	chr2:76360444
2	141065927	0.43244452548913953	chr2:141065927
2	103217953	0.620908384386934	chr2:103217953
2	26989821	0.8047789831968305	chr2:26989821
2	222821805	0.011027775600416135	chr2:222821805
2	51169157	0.5317457576594385	chr2:51169157
2	133520002	0.6563475764195207	chr2:133520002
2	148701223	0.7200333952402058	chr2:148701223
2	10187960	0.37510151530231833	chr2:10187960
2	23928081	0.30268797640547634	chr2:23928081
2	242922427	0.19032114090222943	chr2:242922427
2	166128085	0.5622373935621576	chr2:166128085
2	8391294	0.9201103979296003	chr2:8391294
2	198549805	0.8970183692168077	chr2:198549805
2	127135702	0.3663662678861155	chr2:127135702
2	18799893	0.26527658853882063	chr2:18799893
2	170188024	0.7909058844440693	chr2:170188024
2	124837951	0.7277302180617463	chr2:124837951
2	51229950	0.5102864328261173	chr2:51229950
2	219425568	0.39513995694346893	chr2:219425568
2	72844964	0.1325599247077232	chr2:72844964
2	71139158	0.7872872032013142	chr2:71139158
2	68193395	0.6212897991458805	chr2:68193395
2	191863944	0.3831128629406365	chr2:191863944
2	176529667	0.9196000963061315	chr2:176529667
2	225786421	0.6630759793477435	chr2:225786421
2	57334804	0.9299464781753087	chr2:57334804
2	196591148	0.47966833573624745	chr2:196591148
2	143261394	0.46007164582329063	chr2:143261394
2	77169902	0.9378668974109388	chr2:77169902
2	8863533	0.9601935139610979	chr2:8863533
2	204736887	0.9611596456900974	chr2:204736887
2	60267842	0.8207084199683684	chr2:60267842
2	157935759	0.4677820833760952	chr2:157935759
2	137216984	0.21819630132636822	chr2:137216984
2	1112384	0.38960647246505	chr2:1112384
2	248585907	0.9389145166026107	chr2:248585907
2	203582338	0.36991875212949693	chr2:203582338
2	121617817	0.7591502525553021	chr2:121617817
2	170085342	0.9237743075801969	chr2:170085342
2	119148559	0.9706882412526153	chr2:119148559
2	186146567	0.9481974054066026	chr2:186146567
2	33582136	0.5595070217450532	chr2:33582136
2	111587748	0.4969612739043617	chr2:111587748
2	83884294	0.9877641036803064	chr2:83884294
2	114913810	0.22599741253450376	chr2:114913810
2	112618163	0.195654959067915	chr2:112618163
2	35773487	0.9635504747683767	chr2:35773487
2	244122142	0.6923028736059279	chr2:244122142
2	3873035	0.5409409697001762	chr2:3873035
2	2518236	0.14072929491289266	chr2:2518236
2	93360329	0.5181078465261659	chr2:93360329
2	155094087	0.9447789419863395	chr2:155094087
2	44913306	0.6068624101151849	chr2:44913306
2	133298500	0.41058233621513945	chr2:133298500
2	180692991	0.5555919714504771	chr2:180692991
2	23515152	0.8872836361476066	chr2:23515152
2	246105602	0.9137201745239744	chr2:246105602
2	84175161	0.40608728399636634	chr2:84175161
2	160603853	0.6119803924099788	chr2:160603853
2	27679964	0.28641058655600243	chr2:27679964
2	177371597	0.4565744431968917	chr2:177371597
2	210114086	0.2276838104153115	chr2:210114086
2	26321285	0.5361575392469194	chr2:26321285
2	31465788	0.5824577336150154	chr2:31465788
2	70261853	0.3444583687694654	chr2:70261853
2	2983953	0.2793971176322617	chr2:2983953
2	246512823	0.1595153505651374	chr2:246512823
2	149596018	0.14814822954409818	chr2:149596018
2	151897362	0.7143465045569765	chr2:151897362
2	239740542	0.22942162353697634	chr2:239740542
2	208007313	0.1267972508954949	chr2:208007313
2	203560732	0.9988829728666458	chr2:203560732
2	84875592	0.26731733687016646	chr2:84875592
2	83715848	0.8970878322738508	chr2:83715848
2	72934489	0.6130940942143982	chr2:72934489
2	86673940	0.7179194651387468	chr2:86673940
2	92377190	0.5653097223846391	chr2:92377190
2	35000922	0.18900308310936922	chr2:35000922
2	88986965	0.8485810557380765	chr2:88986965
2	111686758	0.8296930388219164	chr2:111686758
2	77336834	0.3561886106967648	chr2:77336834
2	41336742	0.7662121894473493	chr2:41336742
2	93352599	0.5476098557609835	chr2:93352599
2	120226943	0.909958649154464	chr2:120226943
2	180182096	0.8047961275909282	chr2:180182096
2	177809440	0.05058581210401048	chr2:177809440
2	50673757	0.8804832124693457	chr2:50673757
2	9163848	0.968880753798705	chr2:9163848
2	75949880	0.7447346405988527	chr2:75949880
2	39284076	0.12871439553859734	chr2:39284076
2	98947119	0.8093021309387489	chr2:98947119
2	244836529	0.65101415219735	chr2:244836529
2	45267842	0.34543805434676045	chr2:45267842
2	79718485	0.88519024568074	chr2:79718485
2	181278579	0.569911021568641	chr2:181278579
2	127295695	0.8543986517092083	chr2:127295695
2	10982035	0.6734126110984003	chr2:10982035
2	40422504	0.2956309426678789	chr2:40422504
2	233812388	0.9752685089024261	chr2:233812388
2	25791248	0.5752954924601629	chr2:25791248
2	158773196	0.5215876894081943	chr2:158773196
2	198081412	0.4094745319707224	chr2:198081412
2	66359765	0.1449807610469105	chr2:66359765
2	181269500	0.6893507512358	chr2:181269500
2	42473794	0.43649120602575586	chr2:42473794
2	71187568	0.9352663852520856	chr2:71187568
2	77955507	0.9654461969327093	chr2:77955507
2	249108747	0.7699644467964515	chr2:249108747
2	53643073	0.2500698160655098	chr2:53643073
2	32301866	0.7188198839959267	chr2:32301866
2	231422859	0.03021753345540494	chr2:231422859
2	40482673	0.8281364977803088	chr2:40482673
2	219819979	0.4986823814196238	chr2:219819979
2	162614156	0.9373722533863346	chr2:162614156
2	144215374	1.2198131884321585e-07	chr2:144215374
2	187834677	0.27054186843900585	chr2:187834677
2	181499739	0.9951057753684789	chr2:181499739
2	27631547	0.5353710927969545	chr2:27631547
2	249866527	0.8645507169863338	chr2:249866527
2	235472431	0.9119465923807986	chr2:235472431
2	224147990	0.5232840256536091	chr2:224147990
2	155572283	0.4611567862639958	chr2:155572283
2	130697832	0.5573570952246266	chr2:130697832
2	134069645	0.8492621078525999	chr2:134069645
2	3734236	0.9650136292847916	chr2:3734236
2	124867375	0.335038888276019	chr2:124867375
2	155942391	0.7412440782986482	chr2:155942391
2	164676552	0.29252073251705984	chr2:164676552
2	83034866	0.6148435109181903	chr2:83034866
2	117820587	0.8067416923360878	chr2:117820587
2	159077651	0.8876214614146803	chr2:159077651
2	107076377	0.4542290224364543	chr2:107076377
2	240533799	0.3760581257402326	chr2:240533799
2	176360527	0.260917095890779	chr2:176360527
2	318436	0.1420829987140057	chr2:318436
2	5819870	0.37126839295723735	chr2:5819870
2	172575050	0.8732580267003688	chr2:172575050
2	103161274	0.42462142104853184	chr2:103161274
2	209867737	0.3241202341531098	chr2:209867737
2	43253852	0.7417409221405507	chr2:43253852
2	3456728	0.22342862690967935	chr2:3456728
2	97020587	0.2637239344628056	chr2:97020587
2	184016026	0.9365495618549194	chr2:184016026
2	242931933	0.09077379569104455	chr2:242931933
2	220913469	0.42048486844098903	chr2:220913469
2	121018652	0.5809836804708562	chr2:121018652
2	203204320	0.23795810845845955	chr2:203204320
2	17582614	0.2882023593923725	chr2:17582614
2	143068086	0.2296269111011778	chr2:143068086
2	231074603	0.3517337163400352	chr2:231074603
2	99096286	0.8995206975276638	chr2:99096286
2	240025157	0.43727147310594844	chr2:240025157
2	55171274	0.42365072635819745	chr2:55171274
2	26408452	0.3927150713726454	chr2:26408452
2	131190584	0.9644745696681986	chr2:131190584
2	226811717	0.12612644185761748	chr2:226811717
2	77819804	0.8731566667299727	chr2:77819804
2	200040079	0.3338894570506957	chr2:200040079
2	42299316	0.9569464757882998	chr2:42299316
2	186392599	0.32207497378122224	chr2:186392599
2	139256735	0.09204561962375726	chr2:139256735
2	43754243	0.5248414655089907	chr2:43754243
2	179521812	0.23558692351681126	chr2:179521812
2	178439028	0.755459917318642	chr2:178439028
2	128858807	0.6607325621446749	chr2:128858807
2	56366909	0.689604466343153	chr2:56366909
2	33073473	0.20155459372453027	chr2:33073473
2	239313762	0.711543962236289	chr2:239313762
2	163953134	0.31821771671053395	chr2:163953134
2	202310370	0.9986872877794704	chr2:202310370
2	174242632	0.7344499864432662	chr2:174242632
2	207368416	0.5945073923344276	chr2:207368416
2	40622704	0.8684466014233925	chr2:40622704
2	124237556	0.5934185827222328	chr2:124237556
2	166781192	0.557222368107778	chr2:166781192
2	25847474	0.24494244677732577	chr2:25847474
2	37489237	0.6813308753721707	chr2:37489237
2	158495648	0.38089798396696684	chr2:158495648
2	217176451	0.05265180153400904	chr2:217176451
2	165104044	0.8179011784062581	chr2:165104044
2	9051203	0.061354434982254444	chr2:9051203
2	242608229	0.6755771216121206	chr2:242608229
2	34876725	0.16515368257006605	chr2:34876725
2	58140558	0.4382438214051552	chr2:58140558
2	243741820	0.8605007419612535	chr2:243741820
2	192758249	0.10347535362300515	chr2:192758249
2	234144170	0.6704791717670947	chr2:234144170
2	201654923	0.6164925550612245	chr2:201654923
2	162933618	0.8688544488927299	chr2:162933618
2	71138249	0.18100752261082606	chr2:71138249
2	81720360	0.8017896295894468	chr2:81720360
2	236817768	0.45561998477391497	chr2:236817768
2	215156404	0.43435747336831304	chr2:215156404
2	89872612	0.36816650733147616	chr2:89872612
2	93316854	0.39171840473395875	chr2:93316854
2	74423597	0.5247600301609728	chr2:74423597
2	81532535	0.11573182469423113	chr2:81532535
2	215166866	0.43081521117422833	chr2:215166866
2	2626714	0.6554614029089276	chr2:2626714
2	109013155	0.5032104299039314	chr2:109013155
2	235709919	0.17417117416112657	chr2:235709919
2	135659088	0.3694211847737157	chr2:135659088
2	112611447	0.44853205768167054	chr2:112611447
2	78092451	0.6721860664866385	chr2:78092451
2	18478157	0.9017586593121228	chr2:18478157
2	56121619	0.5548717574619403	chr2:56121619
2	22614602	0.6796044468361905	chr2:22614602
2	31674857	0.0864177291850104	chr2:31674857
2	40879136	0.9549223590541172	chr2:40879136
2	75507358	0.3220566034519677	chr2:75507358
2	2754169	0.3607488321910422	chr2:2754169
2	237535971	0.2306143528350975	chr2:237535971
2	30954773	0.09382337104789369	chr2:30954773
2	95787218	0.7921463222404327	chr2:95787218
2	219881889	0.24808518088911108	chr2:219881889
2	26641992	0.28986085799185995	chr2:26641992
2	120901062	0.1899783138402099	chr2:120901062
2	211195899	0.9751364274958914	chr2:211195899
2	139240656	0.7832244493064124	chr2:139240656
2	52585898	0.9306006534808935	chr2:52585898
2	183877382	0.8631061333829753	chr2:183877382
2	170335265	1.2213497526389934e-09	chr2:170335265
2	90546476	0.4842437113307011	chr2:90546476
2	11573790	0.1788360229835295	chr2:11573790
2	1966172	0.33361153101396895	chr2:1966172
2	206348220	0.2995270018118865	chr2:206348220
2	80389340	0.7199624992253428	chr2:80389340
2	34442474	0.03541595944426901	chr2:34442474
2	129637806	0.1506217927687973	chr2:129637806
2	230208323	0.6860562690523123	chr2:230208323
2	2120216	0.13220793026243702	chr2:2120216
2	14035885	0.05780893226269621	chr2:14035885
2	104261233	0.11812301296507893	chr2:104261233
2	168991476	0.6937674115126654	chr2:168991476
2	119025114	0.1479320068106531	chr2:119025114
2	224387109	0.15484131752511657	chr2:224387109
2	11021138	0.2379971947915083	chr2:11021138
2	85035217	0.7534015971545573	chr2:85035217
2	87836972	0.20834938313816825	chr2:87836972
2	85031806	0.04502164275696513	chr2:85031806
2	121921478	0.9068047220201811	chr2:121921478
2	197644261	0.8775552400480136	chr2:197644261
2	79470654	0.1929708108875077	chr2:79470654
2	186120801	0.2726891638757204	chr2:186120801
2	36616367	0.19667199572920455	chr2:36616367
2	140181213	0.7223391935721126	chr2:140181213
2	93772006	0.2575087953473397	chr2:93772006
2	134802700	0.9321352598047171	chr2:134802700
2	26937437	0.8293646141397332	chr2:26937437
2	238365711	0.5925171162939765	chr2:238365711
2	226553529	0.01884884246657606	chr2:226553529
